STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TEMP,MAX,MIN
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-11-28,82.940,88.160,76.820
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-11-29,82.580,87.260,77.540
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-11-30,80.420,86.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-01,81.320,87.980,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-02,81.320,85.640,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-03,81.680,***,76.460
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-04,82.940,88.160,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-05,83.120,87.980,77.720
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-06,82.400,87.800,77.720
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-07,80.780,87.800,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-08,82.400,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-09,82.040,87.800,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-10,82.400,***,75.200
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-11,81.680,89.240,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-12,81.320,88.160,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-13,80.420,87.440,77.720
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-14,82.220,89.060,77.720
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-15,80.960,87.080,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-16,80.780,88.160,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-17,81.860,88.520,73.400
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-18,81.140,85.640,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-19,81.140,88.340,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-20,76.640,78.800,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-21,80.240,84.560,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-22,79.880,84.560,75.200
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-23,79.700,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-24,80.420,86.360,74.840
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-25,81.680,87.260,75.200
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-26,81.320,87.260,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-27,81.320,86.720,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-28,78.080,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-29,80.600,87.620,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-30,80.780,86.180,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2018-12-31,82.040,86.720,75.560
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-01,82.220,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-02,81.680,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-03,80.420,87.080,76.100
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-04,77.000,80.600,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-05,80.240,86.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-06,79.700,85.640,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-07,79.160,85.100,73.580
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-08,80.780,86.360,73.760
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-09,80.060,86.180,74.480
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-10,75.920,83.480,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-11,79.700,86.000,72.320
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-12,80.960,87.080,73.940
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-13,80.960,86.180,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-14,80.780,85.820,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-15,80.240,86.900,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-16,81.140,86.000,73.580
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-17,80.420,86.540,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-18,79.160,85.100,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-19,80.240,85.640,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-20,79.700,83.840,76.460
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-21,80.060,86.720,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-22,79.880,86.180,75.380
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-23,79.880,84.200,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-24,80.420,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-25,80.060,85.460,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-26,79.880,86.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-27,79.340,84.200,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-28,79.160,84.200,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-29,78.440,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-30,80.240,85.280,73.220
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-01-31,79.880,84.560,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-01,79.340,86.900,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-02,77.720,84.560,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-03,80.420,86.000,71.420
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-04,81.140,86.360,74.660
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-05,81.320,87.080,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-06,78.980,85.640,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-07,79.340,86.000,72.680
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-08,80.780,86.360,74.480
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-09,78.620,87.440,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-10,79.700,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-11,80.420,87.080,73.400
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-12,79.520,84.920,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-13,80.780,87.080,73.040
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-14,76.280,82.040,73.760
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-15,75.740,80.240,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-16,79.520,84.740,73.220
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-17,80.420,***,73.040
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-18,80.060,86.540,74.840
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-19,80.420,85.460,75.380
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-20,79.880,86.180,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-21,78.980,86.900,72.860
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-22,79.340,86.180,72.140
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-23,80.240,86.540,73.220
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-24,80.060,***,75.020
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-25,79.520,86.360,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-26,78.620,84.740,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-27,79.340,86.000,70.880
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-02-28,80.960,87.080,71.060
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-01,80.780,86.900,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-02,81.140,87.260,74.660
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-03,82.040,89.060,75.020
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-04,82.040,88.340,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-05,81.500,87.260,75.380
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-06,81.140,87.620,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-07,81.140,87.620,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-08,80.600,87.260,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-09,80.780,88.880,73.400
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-10,80.780,89.600,73.400
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-11,81.500,88.880,72.680
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-12,80.960,88.160,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-13,81.860,***,72.680
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-14,81.320,89.420,72.860
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-15,80.960,89.060,72.320
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-16,81.500,89.960,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-17,79.700,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-18,81.860,88.160,76.100
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-19,79.880,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-20,82.580,89.060,75.200
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-21,82.040,89.600,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-22,81.320,***,74.480
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-23,82.940,***,73.940
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-24,82.580,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-25,81.320,88.340,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-26,81.320,89.060,74.660
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-27,77.900,84.200,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-28,82.940,89.600,74.120
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-29,80.780,89.960,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-30,81.680,***,73.220
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-03-31,81.860,89.060,73.220
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-01,81.320,87.440,74.840
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-02,82.040,87.980,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-03,81.860,89.060,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-04,82.220,89.420,74.480
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-05,83.480,89.060,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-06,81.680,88.340,78.260
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-07,84.740,91.580,77.720
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-08,81.500,88.700,78.080
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-09,80.240,87.260,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-10,82.220,88.340,77.900
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-11,83.840,***,79.160
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-12,84.920,92.840,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-13,83.840,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-14,83.120,90.500,76.460
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-15,83.480,92.120,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-16,84.200,92.300,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-17,83.480,91.940,76.280
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-18,84.740,93.920,77.540
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-19,84.380,91.400,78.260
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-20,84.560,94.280,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-21,84.380,***,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-22,84.200,90.680,75.920
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-23,84.380,90.140,78.440
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-24,84.380,91.940,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-25,83.840,90.500,76.460
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-26,84.740,92.480,77.900
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-27,84.380,91.220,77.720
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-28,83.660,92.300,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-29,84.740,92.480,77.540
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-04-30,85.640,92.300,78.080
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-01,84.740,91.040,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-02,85.280,93.380,80.780
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-03,85.280,93.740,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-04,85.280,95.180,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-05,84.740,91.760,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-06,86.540,95.360,78.800
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-07,86.360,94.460,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-08,86.540,96.800,79.160
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-09,83.840,91.760,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-10,85.820,95.180,79.700
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-11,85.460,91.400,80.240
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-12,87.080,95.540,80.420
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-13,87.980,95.540,80.600
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-14,87.080,95.180,80.420
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-15,86.540,94.820,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-16,87.080,95.360,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-17,84.200,93.200,77.360
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-18,86.180,95.000,79.340
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-19,86.360,94.640,80.060
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-20,86.540,96.260,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-21,85.280,93.380,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-22,85.640,95.900,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-23,83.840,92.480,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-24,84.920,93.560,79.160
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-25,85.280,92.300,80.060
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-26,86.180,93.020,80.240
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-27,86.540,***,80.240
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-28,86.360,94.460,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-29,87.260,93.920,79.700
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-30,87.080,92.480,81.140
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-05-31,87.260,***,82.220
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-01,86.540,***,81.860
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-02,86.360,***,82.040
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-03,87.260,95.000,81.680
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-04,85.640,94.640,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-05,83.120,92.840,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-06,83.660,91.580,76.460
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-07,86.180,93.560,80.600
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-08,85.640,93.380,79.520
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-09,84.560,92.120,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-10,85.820,93.920,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-11,86.540,94.640,78.260
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-12,87.080,94.640,81.320
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-13,87.080,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-14,85.100,95.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-15,86.000,94.640,79.880
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-16,86.360,93.740,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-17,86.360,93.380,79.520
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-18,87.260,94.100,80.600
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-19,87.080,94.460,81.320
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-20,86.360,95.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-21,86.540,93.740,80.420
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-22,86.180,95.000,79.880
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-23,82.040,93.020,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-24,82.400,90.860,74.480
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-25,85.820,93.560,75.020
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-26,84.020,92.840,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-27,84.920,91.760,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-28,84.560,90.680,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-29,84.380,93.200,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-06-30,82.940,89.780,78.980
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-01,83.300,90.140,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-02,83.480,90.860,77.360
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-03,82.760,92.480,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-04,81.320,89.780,74.480
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-05,82.940,89.420,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-06,84.020,89.960,78.260
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-07,84.380,91.760,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-08,83.660,89.780,76.280
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-09,82.580,89.960,74.840
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-10,83.300,90.320,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-11,84.560,90.500,78.260
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-12,83.480,91.220,79.160
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-13,80.060,88.880,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-14,80.960,***,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-15,80.780,86.000,***
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-16,80.780,83.480,76.640
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-17,84.020,88.340,77.000
RPM00098646,"MACTAN CEBU INTERNATIONAL, RP",10.308,123.979,9.400,2019-07-18,84.200,***,***
